fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2022-08-12,27.0,991.0,93.0,0,306.0,33.0,168.0,52.0,24.0
2022-08-13,22.0,982.0,26.0,1,793.0,67.0,261.0,44.0,7.0
2022-08-14,12.0,893.0,53.0,1,752.0,23.0,496.0,38.0,19.0
2022-08-15,33.0,1064.0,69.0,1,947.0,95.0,255.0,45.0,23.0
2022-08-16,30.0,906.0,35.0,0,445.0,1.0,462.0,43.0,22.0
2022-08-17,25.0,964.0,74.0,0,641.0,20.0,261.0,45.0,27.0
2022-08-18,34.0,951.0,31.0,0,939.0,40.0,213.0,45.0,29.0
2022-08-19,28.0,988.0,34.0,1,487.0,19.0,488.0,55.0,13.0
2022-08-20,28.0,1004.0,49.0,1,672.0,70.0,118.0,45.0,21.0
2022-08-21,29.0,1005.0,26.0,1,621.0,11.0,377.0,37.0,17.0
2022-08-22,37.0,1064.0,66.0,0,163.0,7.0,78.0,55.0,16.0
2022-08-23,23.0,1035.0,79.0,1,986.0,87.0,172.0,59.0,31.0
2022-08-24,28.0,1060.0,80.0,0,299.0,88.0,19.0,58.0,26.0
2022-08-25,30.0,976.0,52.0,1,311.0,58.0,5.0,48.0,16.0
2022-08-26,23.0,1048.0,82.0,1,597.0,39.0,150.0,56.0,18.0
2022-08-27,30.0,1028.0,43.0,0,623.0,2.0,203.0,54.0,16.0
2022-08-28,35.0,924.0,62.0,0,830.0,65.0,180.0,43.0,27.0
2022-08-29,19.0,969.0,69.0,1,415.0,86.0,178.0,33.0,25.0
2022-08-30,23.0,977.0,96.0,1,961.0,99.0,86.0,44.0,21.0
2022-08-31,33.0,997.0,31.0,1,818.0,52.0,492.0,53.0,18.0
2022-09-01,19.0,986.0,90.0,0,627.0,97.0,133.0,47.0,23.0
2022-09-02,18.0,900.0,90.0,1,290.0,12.0,278.0,62.0,18.0
2022-09-03,26.0,974.0,63.0,1,824.0,93.0,371.0,50.0,22.0
2022-09-04,26.0,1028.0,61.0,1,345.0,17.0,468.0,40.0,21.0
2022-09-05,30.0,1039.0,48.0,0,465.0,32.0,432.0,36.0,24.0
2022-09-06,30.0,1009.0,96.0,1,463.0,78.0,59.0,54.0,29.0
2022-09-07,27.0,996.0,80.0,0,264.0,8.0,219.0,40.0,20.0
2022-09-08,17.0,1027.0,24.0,1,212.0,65.0,216.0,41.0,5.0
2022-09-09,21.0,1017.0,91.0,1,739.0,46.0,406.0,67.0,27.0
2022-09-10,21.0,1101.0,74.0,0,875.0,87.0,180.0,47.0,30.0
2022-09-11,31.0,984.0,80.0,0,499.0,10.0,309.0,51.0,16.0
2022-09-12,20.0,1030.0,86.0,0,146.0,4.0,420.0,33.0,31.0
2022-09-13,30.0,955.0,48.0,0,428.0,3.0,449.0,43.0,27.0
2022-09-14,26.0,1024.0,74.0,1,956.0,14.0,41.0,50.0,20.0
2022-09-15,25.0,1052.0,30.0,0,309.0,25.0,140.0,42.0,24.0
2022-09-16,19.0,923.0,44.0,1,484.0,72.0,117.0,52.0,17.0
2022-09-17,29.0,1027.0,41.0,1,335.0,94.0,311.0,56.0,20.0
2022-09-18,33.0,980.0,42.0,1,163.0,57.0,101.0,62.0,21.0
2022-09-19,15.0,1033.0,46.0,0,504.0,0.0,67.0,53.0,26.0
2022-09-20,22.0,966.0,83.0,1,225.0,92.0,312.0,59.0,21.0
2022-09-21,29.0,1003.0,45.0,0,224.0,55.0,31.0,60.0,22.0
2022-09-22,33.0,948.0,32.0,1,127.0,66.0,105.0,68.0,14.0
2022-09-23,31.0,952.0,62.0,0,846.0,15.0,248.0,41.0,21.0
2022-09-24,20.0,1005.0,93.0,0,728.0,44.0,218.0,52.0,28.0
2022-09-25,27.0,923.0,21.0,1,573.0,19.0,288.0,45.0,21.0
2022-09-26,27.0,959.0,48.0,0,449.0,39.0,460.0,69.0,19.0
2022-09-27,24.0,959.0,92.0,1,361.0,42.0,48.0,59.0,21.0
2022-09-28,30.0,1008.0,53.0,1,505.0,1.0,144.0,55.0,19.0
2022-09-29,32.0,990.0,51.0,1,415.0,60.0,86.0,43.0,14.0
2022-09-30,27.0,960.0,36.0,0,675.0,86.0,11.0,51.0,25.0
2022-10-01,31.0,1025.0,25.0,1,322.0,55.0,136.0,46.0,13.0
2022-10-02,43.0,1005.0,82.0,0,474.0,60.0,258.0,55.0,18.0
2022-10-03,39.0,970.0,70.0,0,959.0,80.0,385.0,53.0,21.0
2022-10-04,21.0,970.0,60.0,0,620.0,89.0,34.0,47.0,14.0
2022-10-05,38.0,1037.0,71.0,0,513.0,78.0,416.0,66.0,28.0
2022-10-06,34.0,1033.0,53.0,0,762.0,54.0,210.0,51.0,23.0
2022-10-07,26.0,962.0,37.0,1,306.0,29.0,156.0,51.0,16.0
2022-10-08,32.0,978.0,77.0,0,494.0,78.0,424.0,67.0,27.0
2022-10-09,33.0,1071.0,37.0,0,590.0,90.0,415.0,60.0,20.0
2022-10-10,24.0,982.0,84.0,0,956.0,29.0,59.0,40.0,18.0
2022-10-11,38.0,1043.0,59.0,1,319.0,98.0,88.0,48.0,17.0
2022-10-12,33.0,944.0,96.0,0,270.0,19.0,366.0,39.0,18.0
2022-10-13,33.0,977.0,34.0,1,187.0,75.0,293.0,26.0,15.0
2022-10-14,31.0,1012.0,99.0,0,429.0,52.0,296.0,44.0,21.0
2022-10-15,38.0,974.0,43.0,0,411.0,60.0,440.0,49.0,19.0
2022-10-16,34.0,989.0,23.0,1,411.0,55.0,215.0,47.0,18.0
2022-10-17,31.0,1126.0,30.0,0,400.0,63.0,217.0,44.0,14.0
2022-10-18,34.0,954.0,97.0,1,818.0,59.0,35.0,21.0,21.0
2022-10-19,38.0,951.0,42.0,1,469.0,35.0,22.0,50.0,11.0
2022-10-20,30.0,1038.0,37.0,1,116.0,33.0,156.0,47.0,19.0
2022-10-21,40.0,1000.0,30.0,0,549.0,53.0,9.0,45.0,21.0
2022-10-22,36.0,1011.0,98.0,0,853.0,7.0,26.0,28.0,23.0
2022-10-23,30.0,989.0,51.0,0,753.0,77.0,352.0,64.0,22.0
2022-10-24,23.0,943.0,47.0,0,656.0,80.0,8.0,65.0,20.0
2022-10-25,34.0,963.0,89.0,0,205.0,45.0,424.0,51.0,26.0
2022-10-26,38.0,1015.0,29.0,0,208.0,38.0,66.0,36.0,18.0
2022-10-27,34.0,1163.0,52.0,1,857.0,85.0,271.0,60.0,17.0
2022-10-28,27.0,1033.0,29.0,0,242.0,37.0,293.0,49.0,22.0
2022-10-29,40.0,983.0,96.0,1,188.0,24.0,473.0,54.0,15.0
2022-10-30,29.0,1049.0,66.0,1,166.0,11.0,473.0,56.0,15.0
2022-10-31,37.0,1005.0,99.0,0,447.0,42.0,318.0,50.0,17.0
2022-11-01,36.0,979.0,82.0,0,140.0,69.0,177.0,42.0,22.0
2022-11-02,30.0,969.0,88.0,1,574.0,33.0,284.0,44.0,12.0
2022-11-03,42.0,1027.0,37.0,1,861.0,11.0,396.0,51.0,29.0
2022-11-04,38.0,928.0,42.0,0,948.0,67.0,44.0,55.0,14.0
2022-11-05,32.0,1008.0,90.0,0,133.0,68.0,91.0,47.0,22.0
2022-11-06,34.0,960.0,38.0,1,656.0,12.0,155.0,31.0,8.0
2022-11-07,29.0,935.0,44.0,1,140.0,78.0,134.0,49.0,21.0
2022-11-08,42.0,1044.0,69.0,0,396.0,98.0,223.0,55.0,27.0
2022-11-09,29.0,884.0,46.0,0,352.0,41.0,366.0,51.0,21.0
2022-11-10,38.0,984.0,39.0,0,920.0,32.0,223.0,76.0,18.0
2022-11-11,28.0,1041.0,46.0,1,390.0,72.0,209.0,37.0,13.0
2022-11-12,32.0,1043.0,90.0,0,448.0,24.0,282.0,43.0,19.0
2022-11-13,40.0,1030.0,30.0,0,805.0,44.0,43.0,63.0,24.0
2022-11-14,38.0,1074.0,25.0,1,827.0,24.0,371.0,37.0,23.0
2022-11-15,38.0,924.0,69.0,1,487.0,34.0,391.0,49.0,17.0
2022-11-16,35.0,969.0,65.0,1,732.0,53.0,177.0,55.0,11.0
2022-11-17,28.0,1025.0,22.0,1,781.0,48.0,371.0,43.0,20.0
2022-11-18,32.0,1012.0,75.0,0,709.0,40.0,454.0,36.0,24.0
2022-11-19,28.0,1000.0,70.0,0,561.0,75.0,252.0,47.0,29.0
2022-11-20,31.0,1020.0,92.0,0,471.0,40.0,328.0,74.0,18.0
2022-11-21,32.0,1003.0,63.0,1,518.0,75.0,77.0,46.0,19.0
2022-11-22,25.0,996.0,22.0,0,598.0,57.0,479.0,44.0,17.0
2022-11-23,32.0,1013.0,71.0,1,240.0,56.0,458.0,38.0,14.0
2022-11-24,36.0,967.0,48.0,0,221.0,81.0,490.0,53.0,24.0
2022-11-25,36.0,1017.0,31.0,1,547.0,49.0,94.0,49.0,18.0
2022-11-26,32.0,1044.0,87.0,1,805.0,38.0,67.0,59.0,18.0
2022-11-27,27.0,1051.0,28.0,1,809.0,63.0,331.0,44.0,21.0
2022-11-28,28.0,951.0,23.0,0,141.0,83.0,7.0,52.0,19.0
2022-11-29,33.0,1028.0,46.0,0,919.0,59.0,186.0,34.0,24.0
2022-11-30,29.0,973.0,51.0,1,506.0,82.0,448.0,59.0,26.0
2022-12-01,34.0,955.0,60.0,0,889.0,92.0,213.0,51.0,23.0
2022-12-02,42.0,933.0,32.0,0,448.0,4.0,267.0,51.0,18.0
2022-12-03,36.0,984.0,81.0,1,463.0,93.0,124.0,45.0,12.0
2022-12-04,33.0,990.0,35.0,0,596.0,42.0,241.0,62.0,14.0
2022-12-05,29.0,1022.0,43.0,1,399.0,62.0,273.0,57.0,13.0
2022-12-06,27.0,889.0,52.0,1,722.0,11.0,99.0,65.0,13.0
2022-12-07,30.0,1040.0,44.0,0,123.0,64.0,67.0,48.0,16.0
2022-12-08,29.0,946.0,78.0,0,746.0,71.0,415.0,34.0,25.0
2022-12-09,31.0,995.0,66.0,0,997.0,37.0,54.0,41.0,14.0
2022-12-10,33.0,1026.0,69.0,1,706.0,25.0,203.0,45.0,14.0
2022-12-11,34.0,1000.0,92.0,1,265.0,97.0,436.0,37.0,24.0
2022-12-12,40.0,1038.0,72.0,1,566.0,55.0,101.0,45.0,18.0
2022-12-13,34.0,943.0,52.0,0,392.0,65.0,43.0,41.0,15.0
2022-12-14,31.0,879.0,53.0,1,675.0,48.0,341.0,52.0,13.0
2022-12-15,40.0,1069.0,74.0,0,641.0,4.0,216.0,49.0,10.0
2022-12-16,26.0,1018.0,61.0,0,149.0,46.0,208.0,52.0,20.0
2022-12-17,36.0,954.0,37.0,1,568.0,72.0,308.0,54.0,5.0
2022-12-18,31.0,1041.0,90.0,1,552.0,12.0,438.0,49.0,24.0
2022-12-19,32.0,970.0,33.0,1,271.0,89.0,351.0,51.0,18.0
2022-12-20,30.0,980.0,31.0,1,239.0,74.0,238.0,53.0,13.0
2022-12-21,38.0,987.0,80.0,1,915.0,1.0,389.0,60.0,22.0
2022-12-22,29.0,991.0,63.0,0,752.0,42.0,234.0,74.0,13.0
2022-12-23,36.0,1022.0,59.0,1,175.0,90.0,134.0,45.0,19.0
2022-12-24,25.0,974.0,74.0,0,838.0,79.0,135.0,50.0,16.0
2022-12-25,38.0,989.0,91.0,0,563.0,82.0,37.0,37.0,23.0
2022-12-26,37.0,959.0,32.0,0,978.0,41.0,177.0,52.0,21.0
2022-12-27,29.0,991.0,43.0,1,571.0,71.0,29.0,55.0,9.0
2022-12-28,33.0,946.0,33.0,1,993.0,24.0,246.0,47.0,18.0
2022-12-29,41.0,1085.0,53.0,0,659.0,96.0,304.0,48.0,19.0
2022-12-30,41.0,1038.0,59.0,1,465.0,26.0,114.0,65.0,15.0
2022-12-31,41.0,942.0,64.0,0,488.0,72.0,399.0,41.0,12.0
2023-01-01,25.0,1066.0,69.0,0,301.0,10.0,376.0,80.0,26.0
2023-01-02,24.0,992.0,92.0,1,831.0,63.0,294.0,70.0,16.0
2023-01-03,24.0,963.0,43.0,0,305.0,67.0,339.0,47.0,17.0
2023-01-04,33.0,995.0,46.0,0,851.0,36.0,156.0,44.0,16.0
2023-01-05,25.0,921.0,37.0,1,521.0,52.0,271.0,46.0,13.0
2023-01-06,25.0,889.0,62.0,1,396.0,4.0,377.0,57.0,13.0
2023-01-07,26.0,998.0,31.0,1,645.0,16.0,189.0,46.0,10.0
2023-01-08,32.0,961.0,31.0,0,163.0,15.0,310.0,66.0,15.0
2023-01-09,25.0,1004.0,84.0,1,207.0,42.0,4.0,54.0,16.0
2023-01-10,38.0,1027.0,75.0,1,880.0,38.0,27.0,44.0,24.0
2023-01-11,32.0,975.0,44.0,1,695.0,57.0,286.0,37.0,10.0
2023-01-12,41.0,954.0,80.0,1,605.0,57.0,21.0,46.0,10.0
2023-01-13,39.0,936.0,29.0,0,963.0,53.0,418.0,35.0,21.0
2023-01-14,31.0,991.0,60.0,0,151.0,28.0,241.0,57.0,14.0
2023-01-15,37.0,1039.0,92.0,1,584.0,66.0,15.0,41.0,16.0
2023-01-16,35.0,944.0,54.0,0,879.0,33.0,289.0,47.0,16.0
2023-01-17,26.0,933.0,69.0,1,285.0,49.0,104.0,51.0,6.0
2023-01-18,41.0,1091.0,54.0,1,782.0,66.0,130.0,40.0,16.0
2023-01-19,43.0,1019.0,89.0,0,959.0,79.0,154.0,56.0,25.0
2023-01-20,32.0,942.0,32.0,1,360.0,44.0,6.0,41.0,11.0
2023-01-21,26.0,1000.0,61.0,0,345.0,8.0,224.0,47.0,16.0
2023-01-22,28.0,958.0,92.0,0,757.0,13.0,172.0,50.0,23.0
2023-01-23,33.0,948.0,57.0,0,760.0,60.0,390.0,44.0,18.0
2023-01-24,30.0,1040.0,26.0,1,807.0,70.0,362.0,69.0,28.0
2023-01-25,22.0,859.0,59.0,1,462.0,44.0,48.0,30.0,15.0
2023-01-26,36.0,967.0,83.0,1,985.0,10.0,95.0,45.0,21.0
2023-01-27,37.0,910.0,71.0,1,821.0,67.0,454.0,43.0,28.0
2023-01-28,34.0,1000.0,42.0,0,586.0,98.0,240.0,49.0,24.0
2023-01-29,43.0,1046.0,81.0,0,363.0,11.0,368.0,41.0,23.0
2023-01-30,30.0,972.0,98.0,1,683.0,58.0,396.0,67.0,22.0
2023-01-31,25.0,925.0,67.0,0,439.0,22.0,257.0,65.0,19.0
2023-02-01,35.0,1061.0,22.0,1,816.0,43.0,224.0,56.0,19.0
2023-02-02,27.0,982.0,53.0,0,730.0,25.0,444.0,29.0,23.0
2023-02-03,29.0,1058.0,92.0,0,590.0,60.0,360.0,59.0,25.0
2023-02-04,22.0,959.0,59.0,1,955.0,92.0,459.0,60.0,15.0
2023-02-05,29.0,998.0,54.0,1,779.0,57.0,376.0,49.0,20.0
2023-02-06,33.0,1016.0,26.0,1,903.0,68.0,12.0,53.0,16.0
2023-02-07,32.0,995.0,56.0,1,470.0,53.0,169.0,29.0,13.0
2023-02-08,35.0,998.0,48.0,1,346.0,32.0,384.0,74.0,12.0
2023-02-09,33.0,1003.0,67.0,1,177.0,26.0,366.0,70.0,29.0
2023-02-10,35.0,1048.0,73.0,0,758.0,94.0,292.0,68.0,28.0
2023-02-11,35.0,1070.0,96.0,1,663.0,23.0,440.0,51.0,19.0
2023-02-12,42.0,960.0,77.0,1,788.0,97.0,87.0,54.0,17.0
2023-02-13,23.0,1028.0,91.0,1,377.0,15.0,137.0,45.0,19.0
2023-02-14,23.0,985.0,99.0,0,676.0,81.0,124.0,48.0,19.0
2023-02-15,40.0,976.0,46.0,0,989.0,91.0,37.0,52.0,17.0
2023-02-16,30.0,1040.0,61.0,1,835.0,4.0,182.0,46.0,18.0
2023-02-17,23.0,917.0,35.0,1,708.0,40.0,438.0,68.0,9.0
2023-02-18,28.0,982.0,38.0,0,791.0,70.0,432.0,53.0,16.0
2023-02-19,31.0,928.0,24.0,1,475.0,94.0,27.0,55.0,14.0
2023-02-20,39.0,903.0,48.0,1,415.0,59.0,264.0,61.0,10.0
2023-02-21,24.0,1068.0,44.0,1,395.0,36.0,233.0,60.0,12.0
2023-02-22,39.0,1008.0,76.0,0,246.0,51.0,105.0,54.0,23.0
2023-02-23,26.0,1035.0,26.0,1,371.0,50.0,217.0,24.0,10.0
2023-02-24,42.0,944.0,73.0,0,423.0,72.0,133.0,68.0,19.0
2023-02-25,27.0,1016.0,96.0,1,118.0,51.0,105.0,54.0,29.0
2023-02-26,37.0,1026.0,46.0,0,379.0,52.0,411.0,41.0,21.0
2023-02-27,37.0,1059.0,78.0,1,265.0,20.0,458.0,40.0,20.0
2023-02-28,36.0,982.0,28.0,0,482.0,46.0,418.0,57.0,15.0
2023-03-01,40.0,973.0,36.0,1,358.0,63.0,16.0,50.0,18.0
2023-03-02,44.0,1034.0,86.0,1,148.0,5.0,255.0,47.0,7.0
2023-03-03,29.0,1020.0,42.0,1,824.0,80.0,64.0,49.0,21.0
2023-03-04,32.0,913.0,48.0,0,648.0,1.0,432.0,30.0,21.0
2023-03-05,26.0,976.0,91.0,1,288.0,59.0,489.0,47.0,22.0
2023-03-06,33.0,1033.0,32.0,1,222.0,34.0,183.0,36.0,18.0
2023-03-07,32.0,1065.0,88.0,0,257.0,13.0,372.0,53.0,24.0
2023-03-08,23.0,1077.0,74.0,1,587.0,87.0,487.0,47.0,27.0
2023-03-09,41.0,999.0,54.0,1,523.0,41.0,176.0,47.0,15.0
2023-03-10,23.0,1001.0,20.0,0,931.0,91.0,458.0,59.0,35.0
2023-03-11,32.0,974.0,35.0,0,620.0,4.0,106.0,32.0,10.0
2023-03-12,38.0,988.0,47.0,0,981.0,10.0,416.0,70.0,15.0
2023-03-13,43.0,1008.0,85.0,0,162.0,13.0,453.0,46.0,21.0
2023-03-14,30.0,884.0,47.0,0,257.0,43.0,17.0,39.0,11.0
2023-03-15,26.0,875.0,44.0,1,194.0,40.0,379.0,57.0,14.0
2023-03-16,36.0,890.0,47.0,0,683.0,67.0,352.0,48.0,19.0
2023-03-17,33.0,1044.0,74.0,0,620.0,21.0,332.0,46.0,21.0
2023-03-18,34.0,992.0,42.0,1,706.0,90.0,222.0,39.0,9.0
2023-03-19,31.0,1057.0,79.0,0,265.0,13.0,371.0,66.0,30.0
2023-03-20,32.0,1007.0,60.0,0,281.0,23.0,399.0,68.0,18.0
2023-03-21,36.0,986.0,33.0,0,200.0,42.0,56.0,44.0,19.0
2023-03-22,35.0,1017.0,86.0,1,566.0,38.0,92.0,47.0,20.0
2023-03-23,38.0,1077.0,77.0,0,875.0,81.0,495.0,59.0,24.0
2023-03-24,24.0,1081.0,46.0,1,864.0,91.0,432.0,35.0,12.0
2023-03-25,34.0,981.0,33.0,1,530.0,20.0,98.0,53.0,11.0
2023-03-26,39.0,932.0,22.0,1,259.0,14.0,37.0,43.0,13.0
2023-03-27,37.0,980.0,50.0,0,544.0,67.0,405.0,53.0,14.0
2023-03-28,32.0,998.0,58.0,1,291.0,3.0,65.0,45.0,13.0
2023-03-29,37.0,916.0,55.0,0,401.0,55.0,237.0,55.0,16.0
2023-03-30,32.0,1084.0,51.0,0,729.0,84.0,161.0,52.0,20.0
2023-03-31,27.0,924.0,38.0,1,812.0,49.0,348.0,52.0,14.0
2023-04-01,29.0,1051.0,65.0,1,571.0,77.0,155.0,58.0,23.0
2023-04-02,23.0,1019.0,50.0,1,498.0,71.0,174.0,42.0,27.0
2023-04-03,17.0,1060.0,38.0,0,900.0,81.0,191.0,42.0,31.0
2023-04-04,13.0,1015.0,65.0,1,322.0,64.0,19.0,54.0,24.0
2023-04-05,20.0,988.0,73.0,0,135.0,23.0,101.0,57.0,31.0
2023-04-06,28.0,924.0,50.0,1,841.0,32.0,191.0,46.0,26.0
2023-04-07,22.0,1020.0,39.0,0,369.0,33.0,37.0,47.0,24.0
2023-04-08,24.0,934.0,25.0,1,877.0,0.0,134.0,55.0,26.0
2023-04-09,24.0,994.0,30.0,1,680.0,54.0,419.0,43.0,28.0
2023-04-10,30.0,971.0,94.0,1,669.0,38.0,40.0,46.0,20.0
2023-04-11,17.0,1036.0,28.0,0,696.0,47.0,238.0,48.0,24.0
2023-04-12,23.0,995.0,51.0,0,320.0,61.0,472.0,61.0,23.0
2023-04-13,31.0,986.0,77.0,1,757.0,76.0,285.0,55.0,28.0
2023-04-14,23.0,1012.0,65.0,1,126.0,15.0,216.0,46.0,15.0
2023-04-15,19.0,986.0,22.0,0,334.0,74.0,304.0,61.0,24.0
2023-04-16,18.0,1001.0,97.0,1,999.0,20.0,315.0,51.0,36.0
2023-04-17,20.0,956.0,95.0,1,113.0,86.0,388.0,53.0,30.0
2023-04-18,22.0,1016.0,37.0,0,254.0,83.0,352.0,56.0,34.0
2023-04-19,22.0,1024.0,38.0,0,826.0,82.0,65.0,44.0,33.0
2023-04-20,21.0,943.0,46.0,1,824.0,48.0,84.0,50.0,15.0
2023-04-21,18.0,1090.0,46.0,1,863.0,15.0,114.0,62.0,27.0
2023-04-22,25.0,1055.0,87.0,1,514.0,73.0,164.0,53.0,31.0
2023-04-23,29.0,953.0,37.0,1,210.0,56.0,192.0,50.0,19.0
2023-04-24,21.0,1150.0,21.0,0,810.0,51.0,39.0,32.0,21.0
2023-04-25,25.0,1056.0,61.0,1,597.0,24.0,37.0,57.0,21.0
2023-04-26,16.0,1006.0,23.0,0,735.0,58.0,179.0,71.0,25.0
2023-04-27,31.0,941.0,75.0,0,664.0,69.0,230.0,45.0,19.0
2023-04-28,12.0,949.0,77.0,1,492.0,15.0,420.0,62.0,28.0
2023-04-29,21.0,962.0,96.0,0,390.0,68.0,271.0,49.0,22.0
2023-04-30,23.0,1011.0,85.0,0,439.0,52.0,10.0,48.0,31.0
2023-05-01,30.0,1051.0,72.0,1,768.0,4.0,329.0,54.0,36.0
2023-05-02,21.0,1030.0,94.0,0,470.0,42.0,464.0,46.0,29.0
2023-05-03,34.0,1045.0,60.0,0,957.0,73.0,445.0,59.0,39.0
2023-05-04,26.0,1014.0,57.0,1,794.0,16.0,37.0,50.0,23.0
2023-05-05,22.0,1003.0,42.0,0,970.0,38.0,318.0,41.0,30.0
2023-05-06,26.0,1095.0,42.0,0,881.0,10.0,451.0,39.0,34.0
2023-05-07,24.0,980.0,58.0,0,533.0,30.0,392.0,44.0,26.0
2023-05-08,24.0,1031.0,82.0,0,858.0,17.0,366.0,56.0,32.0
2023-05-09,27.0,997.0,83.0,0,892.0,39.0,417.0,43.0,36.0
2023-05-10,22.0,1035.0,66.0,1,497.0,69.0,425.0,56.0,20.0
2023-05-11,21.0,1034.0,35.0,0,619.0,21.0,295.0,54.0,30.0
2023-05-12,25.0,988.0,73.0,1,704.0,82.0,458.0,47.0,33.0
2023-05-13,37.0,921.0,44.0,0,220.0,66.0,200.0,50.0,26.0
2023-05-14,27.0,1019.0,96.0,1,434.0,23.0,19.0,42.0,20.0
2023-05-15,27.0,1015.0,67.0,1,781.0,74.0,128.0,40.0,21.0
2023-05-16,27.0,1061.0,26.0,0,702.0,4.0,170.0,46.0,23.0
2023-05-17,35.0,1073.0,30.0,0,905.0,30.0,357.0,37.0,31.0
2023-05-18,28.0,1067.0,81.0,0,927.0,96.0,373.0,44.0,40.0
2023-05-19,24.0,1015.0,91.0,1,571.0,41.0,154.0,40.0,28.0
2023-05-20,21.0,1070.0,50.0,0,207.0,96.0,485.0,48.0,34.0
2023-05-21,33.0,1031.0,24.0,1,915.0,37.0,20.0,39.0,28.0
2023-05-22,25.0,1011.0,60.0,1,585.0,40.0,225.0,52.0,19.0
2023-05-23,28.0,965.0,71.0,1,952.0,79.0,472.0,54.0,33.0
2023-05-24,21.0,1027.0,82.0,0,174.0,37.0,339.0,48.0,32.0
2023-05-25,23.0,978.0,74.0,0,150.0,43.0,380.0,57.0,24.0
2023-05-26,33.0,957.0,100.0,0,394.0,79.0,371.0,34.0,27.0
2023-05-27,27.0,1054.0,38.0,1,507.0,3.0,75.0,46.0,9.0
2023-05-28,29.0,987.0,81.0,1,805.0,92.0,258.0,55.0,27.0
2023-05-29,17.0,1048.0,88.0,0,528.0,40.0,294.0,51.0,28.0
2023-05-30,30.0,985.0,33.0,0,378.0,20.0,144.0,52.0,23.0
2023-05-31,22.0,1073.0,94.0,1,952.0,86.0,336.0,45.0,29.0
2023-06-01,23.0,1078.0,50.0,1,779.0,38.0,478.0,46.0,20.0
2023-06-02,23.0,935.0,92.0,0,747.0,2.0,114.0,52.0,29.0
2023-06-03,27.0,1054.0,85.0,0,315.0,43.0,32.0,55.0,31.0
2023-06-04,22.0,1039.0,24.0,0,371.0,58.0,199.0,41.0,27.0
2023-06-05,18.0,986.0,33.0,0,980.0,42.0,370.0,66.0,30.0
2023-06-06,30.0,1018.0,55.0,0,505.0,82.0,486.0,51.0,25.0
2023-06-07,23.0,1064.0,24.0,1,949.0,16.0,432.0,46.0,30.0
2023-06-08,17.0,984.0,58.0,1,791.0,38.0,55.0,66.0,19.0
2023-06-09,39.0,997.0,26.0,1,290.0,57.0,440.0,48.0,26.0
2023-06-10,23.0,1033.0,63.0,1,544.0,82.0,415.0,46.0,29.0
2023-06-11,15.0,1023.0,28.0,0,500.0,93.0,129.0,37.0,28.0
2023-06-12,22.0,1021.0,78.0,1,829.0,88.0,414.0,49.0,23.0
2023-06-13,26.0,1042.0,61.0,1,262.0,19.0,52.0,50.0,17.0
2023-06-14,26.0,1020.0,43.0,1,664.0,5.0,493.0,53.0,25.0
2023-06-15,23.0,953.0,28.0,0,920.0,15.0,337.0,60.0,28.0
2023-06-16,31.0,1068.0,99.0,0,255.0,78.0,254.0,61.0,29.0
2023-06-17,31.0,971.0,55.0,1,276.0,71.0,108.0,58.0,22.0
2023-06-18,17.0,998.0,90.0,0,160.0,38.0,401.0,68.0,29.0
2023-06-19,27.0,1060.0,37.0,0,149.0,94.0,236.0,52.0,23.0
2023-06-20,24.0,1013.0,95.0,1,736.0,82.0,241.0,40.0,30.0
2023-06-21,26.0,998.0,97.0,0,692.0,36.0,165.0,55.0,18.0
2023-06-22,28.0,1031.0,78.0,1,974.0,36.0,206.0,44.0,32.0
2023-06-23,20.0,982.0,44.0,0,437.0,43.0,258.0,45.0,28.0
2023-06-24,22.0,981.0,21.0,1,113.0,31.0,127.0,34.0,19.0
2023-06-25,29.0,976.0,90.0,0,422.0,18.0,193.0,47.0,24.0
2023-06-26,25.0,1030.0,87.0,0,257.0,4.0,177.0,43.0,31.0
2023-06-27,21.0,1072.0,93.0,1,804.0,92.0,77.0,53.0,29.0
2023-06-28,37.0,1072.0,33.0,1,247.0,14.0,288.0,52.0,23.0
2023-06-29,22.0,996.0,54.0,0,927.0,73.0,290.0,51.0,20.0
2023-06-30,19.0,950.0,74.0,0,503.0,22.0,34.0,39.0,27.0
2023-07-01,26.0,1126.0,100.0,1,415.0,44.0,96.0,39.0,21.0
2023-07-02,16.0,945.0,82.0,0,289.0,19.0,340.0,59.0,27.0
2023-07-03,17.0,936.0,82.0,1,434.0,45.0,345.0,45.0,27.0
2023-07-04,31.0,978.0,62.0,0,246.0,60.0,178.0,47.0,17.0
2023-07-05,25.0,979.0,27.0,0,703.0,2.0,12.0,51.0,23.0
2023-07-06,22.0,938.0,30.0,1,422.0,60.0,169.0,48.0,16.0
2023-07-07,33.0,1022.0,87.0,0,871.0,2.0,119.0,37.0,28.0
2023-07-08,27.0,934.0,89.0,1,943.0,40.0,358.0,49.0,27.0
2023-07-09,32.0,975.0,25.0,1,608.0,36.0,334.0,55.0,13.0
2023-07-10,23.0,1080.0,28.0,0,868.0,98.0,291.0,61.0,28.0
2023-07-11,21.0,960.0,92.0,1,620.0,60.0,305.0,73.0,14.0
2023-07-12,23.0,1013.0,41.0,0,974.0,82.0,182.0,64.0,34.0
